;whoid;correspid;whoid_name;correspid_name
709;#per1;#org2;Jesús;fariseos
710;#per1;#org2;Jesús;fariseos
711;#per1;#org2;Jesús;fariseos
712;#per1;#org2;Jesús;fariseos
713;#per1;#org0;Jesús;gente
714;#per1;#org3;Jesús;discípulos
715;#per1;#org0;Jesús;gente
716;#per1;#org3;Jesús;discípulos
717;#per1;#org0;Jesús;gente
718;#per1;#org3;Jesús;discípulos
719;#per1;#org0;Jesús;gente
720;#per1;#org3;Jesús;discípulos
721;#per1;#org0;Jesús;gente
722;#per1;#org3;Jesús;discípulos
723;#per1;#org0;Jesús;gente
724;#per1;#org3;Jesús;discípulos
725;#per1;#org0;Jesús;gente
726;#per1;#org3;Jesús;discípulos
727;#per1;#org0;Jesús;gente
728;#per1;#org3;Jesús;discípulos
729;#per1;#org0;Jesús;gente
730;#per1;#org3;Jesús;discípulos
731;#per1;#org0;Jesús;gente
732;#per1;#org3;Jesús;discípulos
733;#per1;#org0;Jesús;gente
734;#per1;#org3;Jesús;discípulos
735;#per1;#org0;Jesús;gente
736;#per1;#org3;Jesús;discípulos
737;#per1;#org0;Jesús;gente
738;#per1;#org3;Jesús;discípulos
739;#per1;#org0;Jesús;gente
740;#per1;#org3;Jesús;discípulos
741;#per1;#org0;Jesús;gente
742;#per1;#org3;Jesús;discípulos
743;#per1;#org0;Jesús;gente
744;#per1;#org3;Jesús;discípulos
745;#per1;#org0;Jesús;gente
746;#per1;#org3;Jesús;discípulos
747;#per1;#org0;Jesús;gente
748;#per1;#org3;Jesús;discípulos
749;#per1;#org0;Jesús;gente
750;#per1;#org3;Jesús;discípulos
751;#per1;#org0;Jesús;gente
752;#per1;#org3;Jesús;discípulos
753;#per1;#org0;Jesús;gente
754;#per1;#org3;Jesús;discípulos
755;#per1;#org0;Jesús;gente
756;#per1;#org3;Jesús;discípulos
757;#per1;#org0;Jesús;gente
758;#per1;#org3;Jesús;discípulos
759;#per1;#org0;Jesús;gente
760;#per1;#org3;Jesús;discípulos
761;#per1;#org0;Jesús;gente
762;#per1;#org3;Jesús;discípulos
763;#per1;#org0;Jesús;gente
764;#per1;#org3;Jesús;discípulos
765;#per1;#org0;Jesús;gente
766;#per1;#org3;Jesús;discípulos
767;#per1;#org0;Jesús;gente
768;#per1;#org3;Jesús;discípulos
769;#per1;#org0;Jesús;gente
770;#per1;#org3;Jesús;discípulos
771;#per1;#org0;Jesús;gente
772;#per1;#org3;Jesús;discípulos
773;#per1;#org0;Jesús;gente
774;#per1;#org3;Jesús;discípulos
775;#per1;#org0;Jesús;gente
776;#per1;#org3;Jesús;discípulos
777;#per1;#org0;Jesús;gente
778;#per1;#org3;Jesús;discípulos
779;#per1;#org0;Jesús;gente
780;#per1;#org3;Jesús;discípulos
781;#per1;#org0;Jesús;gente
782;#per1;#org3;Jesús;discípulos
783;#per1;#org0;Jesús;gente
784;#per1;#org3;Jesús;discípulos
785;#per1;#org0;Jesús;gente
786;#per1;#org3;Jesús;discípulos
787;#per1;#org0;Jesús;gente
788;#per1;#org3;Jesús;discípulos
789;#per1;#org3;Jesús;discípulos
790;#per1;#org3;Jesús;discípulos
791;#per1;#org3;Jesús;discípulos
792;#per1;#org3;Jesús;discípulos
793;#per1;#org3;Jesús;discípulos
794;#per1;#org3;Jesús;discípulos
795;#per1;#org3;Jesús;discípulos
796;#per1;#org3;Jesús;discípulos
797;#per1;#org3;Jesús;discípulos
798;#per1;#org3;Jesús;discípulos
799;#per1;#org3;Jesús;discípulos
800;#per1;#org3;Jesús;discípulos
801;#per1;#org3;Jesús;discípulos
802;#per1;#org3;Jesús;discípulos
803;#per1;#org3;Jesús;discípulos
804;#per1;#org3;Jesús;discípulos
805;#per1;#org3;Jesús;discípulos
806;#per1;#org3;Jesús;discípulos
807;#per1;#org3;Jesús;discípulos
808;#per1;#org3;Jesús;discípulos
809;#per1;#org3;Jesús;discípulos
810;#per1;#org3;Jesús;discípulos
811;#per1;#org3;Jesús;discípulos
812;#per1;#org3;Jesús;discípulos
813;#per1;#org3;Jesús;discípulos
814;#per1;#org3;Jesús;discípulos
815;#per1;#org3;Jesús;discípulos
816;#per1;#org3;Jesús;discípulos
817;#per1;#org3;Jesús;discípulos
818;#per1;#org3;Jesús;discípulos
819;#per1;#org3;Jesús;discípulos
820;#per1;#org3;Jesús;discípulos
821;#per1;#org3;Jesús;discípulos
822;#per1;#org3;Jesús;discípulos
823;#per1;#org3;Jesús;discípulos
824;#per1;#org3;Jesús;discípulos
825;#per1;#org3;Jesús;discípulos
826;#per1;#org3;Jesús;discípulos
827;#per1;#org3;Jesús;discípulos
828;#per1;#org3;Jesús;discípulos
829;#per1;#org3;Jesús;discípulos
830;#per1;#org3;Jesús;discípulos
831;#per1;#org3;Jesús;discípulos
832;#per1;#org3;Jesús;discípulos
833;#per1;#org3;Jesús;discípulos
834;#per1;#org3;Jesús;discípulos
835;#per1;#org3;Jesús;discípulos
836;#per1;#org3;Jesús;discípulos
837;#per1;#org3;Jesús;discípulos
838;#per1;#org3;Jesús;discípulos
839;#per1;#org3;Jesús;discípulos
840;#per1;#org3;Jesús;discípulos
841;#per1;#org3;Jesús;discípulos
842;#per1;#org3;Jesús;discípulos
843;#per1;#org3;Jesús;discípulos
844;#per1;#org3;Jesús;discípulos
845;#per1;#org3;Jesús;discípulos
846;#per1;#org3;Jesús;discípulos
847;#per1;#org3;Jesús;discípulos
848;#per1;#org3;Jesús;discípulos
849;#per1;#org3;Jesús;discípulos
850;#per1;#org3;Jesús;discípulos
851;#per1;#org3;Jesús;discípulos
852;#per1;#org3;Jesús;discípulos
853;#per1;#org3;Jesús;discípulos
854;#per1;#org3;Jesús;discípulos
855;#per1;#org3;Jesús;discípulos
856;#per1;#org3;Jesús;discípulos
857;#per1;#org3;Jesús;discípulos
858;#per1;#org3;Jesús;discípulos
859;#per1;#org3;Jesús;discípulos
860;#per1;#org3;Jesús;discípulos
861;#per1;#org3;Jesús;discípulos
862;#per1;#org3;Jesús;discípulos
863;#per1;#org3;Jesús;discípulos
864;#per1;#org3;Jesús;discípulos
865;#per1;#org3;Jesús;discípulos
866;#per1;#org3;Jesús;discípulos
867;#per1;#org3;Jesús;discípulos
868;#per1;#org3;Jesús;discípulos
869;#per1;#org3;Jesús;discípulos
870;#per1;#org3;Jesús;discípulos
871;#per1;#org3;Jesús;discípulos
872;#per1;#org18;Jesús;creyentes
873;#per1;#org3;Jesús;discípulos
874;#per1;#org3;Jesús;discípulos
875;#per1;#org3;Jesús;discípulos
876;#per1;#org3;Jesús;discípulos
877;#per1;#org3;Jesús;discípulos
878;#per1;#org3;Jesús;discípulos
879;#per1;#org18;Jesús;creyentes
880;#per1;#org3;Jesús;discípulos
881;#per1;#org18;Jesús;creyentes
882;#per1;#org3;Jesús;discípulos
883;#per1;#org18;Jesús;creyentes
884;#per1;#org3;Jesús;discípulos
885;#per1;#org18;Jesús;creyentes
886;#per1;#org3;Jesús;discípulos
887;#per1;#org3;Jesús;discípulos
888;#per1;#org19;Jesús;no creyentes
889;#per1;#org3;Jesús;discípulos
890;#per1;#org3;Jesús;discípulos
891;#per1;#org3;Jesús;discípulos
892;#per1;#per58;Jesús;María Magdalena
893;#per1;#org3;Jesús;discípulos
894;#per1;#per58;Jesús;María Magdalena
895;#per1;#org3;Jesús;discípulos
896;#per1;#per58;Jesús;María Magdalena
897;#per1;#org3;Jesús;discípulos
898;#per1;#per58;Jesús;María Magdalena
899;#per1;#org3;Jesús;discípulos
900;#per1;#org3;Jesús;discípulos
901;#per1;#org3;Jesús;discípulos
902;#per1;#org3;Jesús;discípulos
903;#per1;#per34;Jesús;Judas Iscariote
904;#per1;#org3;Jesús;discípulos
905;#per1;#org3;Jesús;discípulos
906;#per1;#org3;Jesús;discípulos
907;#per1;#org3;Jesús;discípulos
908;#per1;#org3;Jesús;discípulos
909;#per1;#per21;Jesús;Simón Pedro
910;#per1;#org3;Jesús;discípulos
911;#per1;#per21;Jesús;Simón Pedro
912;#per1;#per22;Jesús;Andrés
913;#per1;#per23;Jesús;Jacobo
914;#per1;#per14;Jesús;Dios
915;#per1;#per21;Jesús;Simón Pedro
916;#per1;#per22;Jesús;Andrés
917;#per1;#per23;Jesús;Jacobo
918;#per1;#per21;Jesús;Simón Pedro
919;#per1;#per22;Jesús;Andrés
920;#per1;#per23;Jesús;Jacobo
921;#per1;#per14;Jesús;Dios
922;#per1;#per21;Jesús;Simón Pedro
923;#per1;#per22;Jesús;Andrés
924;#per1;#per23;Jesús;Jacobo
925;#per1;#per21;Jesús;Simón Pedro
926;#per1;#per22;Jesús;Andrés
927;#per1;#per23;Jesús;Jacobo
928;#per1;#per34;Jesús;Judas Iscariote
929;#per1;#per21;Jesús;Simón Pedro
930;#per1;#per21;Jesús;Simón Pedro
931;#per1;#per21;Jesús;Simón Pedro
932;#per1;#org0;Jesús;gente
933;#per1;#org0;Jesús;gente
934;#per1;#org0;Jesús;gente
935;#per1;#per48;Jesús;Caifás
936;#per1;#per21;Jesús;Simón Pedro
937;#per1;#per50;Jesús;Pilato
938;#per1;#org0;Jesús;gente
939;#per1;#per14;Jesús;Dios
940;#per1;#per14;Jesús;Dios
941;#per1;#per58;Jesús;María Magdalena
942;#per1;#per59;Jesús;María
943;#per1;#per58;Jesús;María Magdalena
944;#per1;#per59;Jesús;María
945;#per1;#org3;Jesús;discípulos
946;#per1;#org3;Jesús;discípulos
947;#per1;#org3;Jesús;discípulos
948;#per14;#org0;Dios;gente
949;#per14;#org0;Dios;gente
950;#per14;#org18;Dios;creyentes
951;#per14;#org18;Dios;creyentes
952;#per20;#per1;diablo;Jesús
953;#per20;#per1;diablo;Jesús
954;#per20;#per1;diablo;Jesús
955;#org15;#per1;enfermos;Jesús
956;#org15;#per1;enfermos;Jesús
957;#org15;#per1;enfermos;Jesús
958;#org15;#per1;enfermos;Jesús
959;#per57;#per1;Centurión;Jesús
960;#per57;#per1;Centurión;Jesús
961;#per57;#per0;Centurión;persona no definida
962;#org3;#per1;discípulos;Jesús
963;#org3;#per1;discípulos;Jesús
964;#org3;#per1;discípulos;Jesús
965;#org3;#per1;discípulos;Jesús
966;#org3;#org0;discípulos;gente
967;#org3;#per1;discípulos;Jesús
968;#org3;#per1;discípulos;Jesús
969;#org3;#per1;discípulos;Jesús
970;#org3;#per1;discípulos;Jesús
971;#org3;#org0;discípulos;gente
972;#org3;#per1;discípulos;Jesús
973;#org3;#per1;discípulos;Jesús
974;#org3;#per1;discípulos;Jesús
975;#org3;#per1;discípulos;Jesús
976;#org3;#org3;discípulos;discípulos
977;#org3;#per1;discípulos;Jesús
978;#org3;#per1;discípulos;Jesús
979;#org3;#per1;discípulos;Jesús
980;#org3;#per1;discípulos;Jesús
981;#org3;#per1;discípulos;Jesús
982;#org3;#per1;discípulos;Jesús
983;#org3;#per1;discípulos;Jesús
984;#org3;#per1;discípulos;Jesús
985;#org3;#per58;discípulos;María Magdalena
986;#org3;#per58;discípulos;María Magdalena
987;#org3;#per1;discípulos;Jesús
988;#org3;#per1;discípulos;Jesús
989;#org3;#org0;discípulos;gente
990;#org6;#per1;demonio;Jesús
991;#org6;#per1;demonio;Jesús
992;#per0;#per1;persona no definida;Jesús
993;#per0;#per1;persona no definida;Jesús
994;#per0;#per0;persona no definida;persona no definida
995;#per0;#org0;persona no definida;gente
996;#per0;#per0;persona no definida;persona no definida
997;#per0;#org0;persona no definida;gente
998;#per0;#org0;persona no definida;gente
999;#per0;#per1;persona no definida;Jesús
1000;#per0;#per1;persona no definida;Jesús
1001;#per0;#per1;persona no definida;Jesús
1002;#per0;#per1;persona no definida;Jesús
1003;#per0;#per1;persona no definida;Jesús
1004;#per0;#per0;persona no definida;persona no definida
1005;#per0;#per0;persona no definida;persona no definida
1006;#per0;#per0;persona no definida;persona no definida
1007;#per0;#per0;persona no definida;persona no definida
1008;#per0;#per0;persona no definida;persona no definida
1009;#per0;#per1;persona no definida;Jesús
1010;#per0;#per1;persona no definida;Jesús
1011;#per0;#per1;persona no definida;Jesús
1012;#per0;#org0;persona no definida;gente
1013;#per0;#org0;persona no definida;gente
1014;#per0;#per0;persona no definida;persona no definida
1015;#per0;#org0;persona no definida;gente
1016;#per0;#per0;persona no definida;persona no definida
1017;#per0;#per0;persona no definida;persona no definida
1018;#per0;#per0;persona no definida;persona no definida
1019;#per0;#per0;persona no definida;persona no definida
1020;#per0;#per0;persona no definida;persona no definida
1021;#per0;#per0;persona no definida;persona no definida
1022;#per0;#per0;persona no definida;persona no definida
1023;#per0;#per0;persona no definida;persona no definida
1024;#per0;#per0;persona no definida;persona no definida
1025;#per0;#org0;persona no definida;gente
1026;#per0;#org0;persona no definida;gente
1027;#per0;#org0;persona no definida;gente
1028;#per0;#org0;persona no definida;gente
1029;#per0;#per0;persona no definida;persona no definida
1030;#per0;#org0;persona no definida;gente
1031;#per0;#org0;persona no definida;gente
1032;#per0;#org0;persona no definida;gente
1033;#per0;#per0;persona no definida;persona no definida
1034;#per0;#per0;persona no definida;persona no definida
1035;#per0;#per0;persona no definida;persona no definida
1036;#per0;#per0;persona no definida;persona no definida
1037;#per0;#per0;persona no definida;persona no definida
1038;#per0;#per0;persona no definida;persona no definida
1039;#per0;#per0;persona no definida;persona no definida
1040;#per0;#per0;persona no definida;persona no definida
1041;#per0;#per0;persona no definida;persona no definida
1042;#per0;#per0;persona no definida;persona no definida
1043;#per0;#per0;persona no definida;persona no definida
1044;#per0;#per21;persona no definida;Simón Pedro
1045;#per0;#per21;persona no definida;Simón Pedro
1046;#per0;#per21;persona no definida;Simón Pedro
1047;#org0;#org0;gente;gente
1048;#org0;#org0;gente;gente
1049;#org0;#org0;gente;gente
1050;#org0;#org0;gente;gente
1051;#org0;#org0;gente;gente
1052;#org0;#per21;gente;Simón Pedro
1053;#org0;#per1;gente;Jesús
1054;#org0;#per1;gente;Jesús
1055;#org0;#org0;gente;gente
1056;#org0;#org0;gente;gente
1057;#org0;#org0;gente;gente
1058;#org0;#org0;gente;gente
1059;#org0;#org0;gente;gente
1060;#org0;#org0;gente;gente
1061;#org0;#org12;gente;sacerdotes
1062;#org0;#org25;gente;ancianos
1063;#org0;#org1;gente;Sanedrín
1064;#org0;#per1;gente;Jesús
1065;#org0;#org0;gente;gente
1066;#org0;#org0;gente;gente
1067;#org27;#per1;discípulos;Jesús
1068;#per3;#per1;Isaac;Jesús
1069;#per25;#per10;Juan;Herodes
1070;#per25;#per1;Juan;Jesús
1071;#per38;#per10;hija de Herodias;Herodes
1072;#per21;#per1;Simón Pedro;Jesús
1073;#per21;#per1;Simón Pedro;Jesús
1074;#per21;#per1;Simón Pedro;Jesús
1075;#per21;#per1;Simón Pedro;Jesús
1076;#per21;#per1;Simón Pedro;Jesús
1077;#per21;#per1;Simón Pedro;Jesús
1078;#per21;#org0;Simón Pedro;gente
1079;#per21;#per1;Simón Pedro;Jesús
1080;#per21;#per1;Simón Pedro;Jesús
1081;#per21;#per1;Simón Pedro;Jesús
1082;#per21;#per1;Simón Pedro;Jesús
1083;#per21;#per1;Simón Pedro;Jesús
1084;#per21;#org0;Simón Pedro;gente
1085;#per21;#org0;Simón Pedro;gente
1086;#per21;#org0;Simón Pedro;gente
1087;#per41;#per1;madre de hijos de Zebedeo;Jesús
1088;#per23;#per1;Jacobo;Jesús
1089;#pla3;#org0;Jerusalén;gente
1090;#pla3;#org0;Jerusalén;gente
1091;#org12;#per1;sacerdotes;Jesús
1092;#org12;#per1;sacerdotes;Jesús
1093;#org12;#org12;sacerdotes;sacerdotes
1094;#org12;#org25;sacerdotes;ancianos
1095;#org12;#org12;sacerdotes;sacerdotes
1096;#org12;#org25;sacerdotes;ancianos
1097;#org12;#per1;sacerdotes;Jesús
1098;#org12;#per1;sacerdotes;Jesús
1099;#org12;#per1;sacerdotes;Jesús
1100;#org12;#org12;sacerdotes;sacerdotes
1101;#org12;#org15;sacerdotes;enfermos
1102;#org12;#per34;sacerdotes;Judas Iscariote
1103;#org12;#org12;sacerdotes;sacerdotes
1104;#org12;#org0;sacerdotes;gente
1105;#org12;#org0;sacerdotes;gente
1106;#org12;#per50;sacerdotes;Pilato
1107;#org12;#per50;sacerdotes;Pilato
1108;#org12;#org24;sacerdotes;soldados
1109;#org12;#org24;sacerdotes;soldados
1110;#org25;#per1;ancianos;Jesús
1111;#org25;#org12;ancianos;sacerdotes
1112;#org25;#org25;ancianos;ancianos
1113;#org25;#org12;ancianos;sacerdotes
1114;#org25;#org25;ancianos;ancianos
1115;#org25;#per1;ancianos;Jesús
1116;#org25;#per1;ancianos;Jesús
1117;#org25;#per1;ancianos;Jesús
1118;#org25;#org12;ancianos;sacerdotes
1119;#org25;#org15;ancianos;enfermos
1120;#org25;#per34;ancianos;Judas Iscariote
1121;#org25;#org0;ancianos;gente
1122;#org25;#org0;ancianos;gente
1123;#org25;#org24;ancianos;soldados
1124;#org25;#org24;ancianos;soldados
1125;#org9;#per1;herodianos;Jesús
1126;#org9;#per1;herodianos;Jesús
1127;#org9;#per1;herodianos;Jesús
1128;#org18;#per1;creyentes;Jesús
1129;#org18;#per1;creyentes;Jesús
1130;#org18;#per1;creyentes;Jesús
1131;#org19;#per1;no creyentes;Jesús
1132;#per34;#org12;Judas Iscariote;sacerdotes
1133;#per34;#per1;Judas Iscariote;Jesús
1134;#per34;#org12;Judas Iscariote;sacerdotes
1135;#per34;#org25;Judas Iscariote;ancianos
1136;#per34;#per1;Judas Iscariote;Jesús
1137;#per34;#org12;Judas Iscariote;sacerdotes
1138;#per34;#org25;Judas Iscariote;ancianos
1139;#per48;#per1;Caifás;Jesús
1140;#per48;#per1;Caifás;Jesús
1141;#per48;#per1;Caifás;Jesús
1142;#per48;#per1;Caifás;Jesús
1143;#org1;#per48;Sanedrín;Caifás
1144;#org1;#per1;Sanedrín;Jesús
1145;#per50;#per1;Pilato;Jesús
1146;#per50;#per1;Pilato;Jesús
1147;#per50;#org13;Pilato;judíos
1148;#per50;#org13;Pilato;judíos
1149;#per50;#org13;Pilato;judíos
1150;#per50;#org13;Pilato;judíos
1151;#per50;#org13;Pilato;judíos
1152;#per50;#org2;Pilato;fariseos
1153;#per50;#org12;Pilato;sacerdotes
1154;#per52;#per50;esposa;Pilato
1155;#org13;#per50;judíos;Pilato
1156;#org13;#per50;judíos;Pilato
1157;#org13;#per50;judíos;Pilato
1158;#org13;#per50;judíos;Pilato
1159;#org24;#per1;soldados;Jesús
1160;#org24;#org0;soldados;gente
